,label,S,Ag,Cr,Fe_Ka,Fe_Kb,Ar_Kb,Ca_Ka,Ni_Ka,Ni_kb,Cu_Ka,Cu_Kb,Zn_Ka,Zn_Kb,Pb_La,Pb_Lb,Ti,Nkr,Kr
50,0.20618556701030932,0.35372794412631264,0.43292367370224943,0.27705387931639924,0.4713154092747083,0.4876240824667363,0.39091982862400326,0.34458727739552875,0.3688644121814526,0.27509976912551115,0.0671349712772149,0.0809247233377036,0.5316990046509341,0.5370408464116097,0.44785943733873135,0.46172971877821345,0.42381707838283367,0.3044762956621224,0.307538753640128
51,0.25773195876288657,0.41288363498609887,0.4665410166398241,0.18343001011617277,0.43390259588930613,0.4444625167698104,0.3390217667591266,0.2636147472288548,0.40341955200982493,0.19638360915643338,0.07108228417643851,0.07838191765357216,0.48733065131149156,0.49837562404394214,0.4575378819433704,0.4724805292510754,0.3603994863600002,0.3513818343214341,0.35409481631782996
52,0.19587628865979384,0.361910597701724,0.37116677192019104,0.2658280754068154,0.4557513661948457,0.47131220649074024,0.37163203499922653,0.32886675500628737,0.3486666476214719,0.2741569435185941,0.06388348927270594,0.07983660731660314,0.5690567879358133,0.5915640957573911,0.397001624172585,0.31470742046835265,0.3503292754977523,0.27730726000597683,0.27255486988606387
53,0.24226804123711343,0.37460597426077463,0.3867589703758391,0.12017350731849863,0.4611552755640318,0.483166724888441,0.3516289005651228,0.2395464680425241,0.36417154353106984,0.19075195160090497,0.07126073696935908,0.09197892798604403,0.533011264187612,0.5415950764238723,0.44453403937477365,0.37008699170885784,0.37675575989258725,0.2756209881460685,0.2850439772123274
54,0.14948453608247425,0.34521677121565036,0.3810773301277421,0.18300680086103127,0.48594190399128434,0.5074359015787533,0.349815353579728,0.19350540051230847,0.2866985985117759,0.26952270241487464,0.058501974733478165,0.07252186401463234,0.5007774700206822,0.5097104582612652,0.5249057007667746,0.40318705800875376,0.4846795777547528,0.26475504425148344,0.26293462520392613
55,0.14432989690721654,0.3996504756918436,0.4034069937715988,0.21042487877561733,0.44672800498806736,0.466269167462395,0.4094635136511639,0.31892049726727656,0.32316363870271847,0.18854433454428599,0.059206625311626904,0.07161062439762324,0.46510075850174254,0.4810781152858275,0.48310081074259814,0.4287216049240512,0.38895277047669274,0.29463707987534293,0.2953180646485348
56,0.18041237113402064,0.37700875641757864,0.43269328211768937,0.2616103453494709,0.47478331240006116,0.4962668350750537,0.3952138541065267,0.2571491179539467,0.32318552597242434,0.2908151583115638,0.07037443221624715,0.08767293758052809,0.486825384200627,0.4856663976048888,0.4939222701794789,0.4490774822816155,0.4548294772188186,0.27787655822208646,0.2832930188378158
57,0.19072164948453607,0.26226804789357544,0.3658153887851983,0.19608137572772555,0.4958251078938405,0.5249904304178632,0.23991714497994182,0.1766403634182252,0.2872754874637804,0.2517558553955296,0.07331729488730256,0.08530972651960456,0.508928027861824,0.5235571965914618,0.5105905406327629,0.397593638534679,0.422716976457309,0.24347090368626254,0.2504773671365071
58,0.13402061855670105,0.3565974958076628,0.31999895290303076,0.18406898434895247,0.3946954057989597,0.4135356156056,0.42392898281201613,0.11913335620507914,0.32887880865083785,0.409590162510599,0.06071310262774239,0.07719098728685257,0.6510584246646197,0.6729969715010332,0.3511982531590332,0.38028282152098836,0.37986983511520533,0.25616523562993365,0.2637198721454615
59,0.08247422680412375,0.29697113227809574,0.32956663456894225,0.3214594125590098,0.4322254938086016,0.4548352704430639,0.3394068631443476,0.3168225543123273,0.25805143447617207,0.4977757621351723,0.0615248614511809,0.07639850643874481,0.7167744127326101,0.7440003242518333,0.3338784442464051,0.34925046752551214,0.31661220313074456,0.22111042507364106,0.22660768909870616
